%**********************************************************
% gridpoint_coord_5x5_NEW.txt:
% a list with all coordinates for the grid points in 5x5 [°] resolution.
% value range for latitude: [87.5,-87.5]
% value range for longitude: [2.5,357.5]
%
% columns:
% 1    ..... name of the grid point
% 2    ..... latitude [°]
% 3    ..... longitude [°]
% 4    ..... ellipsoidal height [m]
% 5    ..... orthometric height [m]
%**********************************************************
%
P0000633   47.50  282.50  321.59  357.82
P0000634   47.50  287.50  372.22  402.54
P0000635   47.50  292.50  283.66  306.48
P0000636   47.50  297.50  -17.04    0.00
P0000637   47.50  302.50  152.03  155.40
P0000638   47.50  307.50   19.22    7.78
P0000639   47.50  312.50   27.63    0.00
P0000640   47.50  317.50   37.06    0.00
P0000641   47.50  322.50   47.80    0.00
P0000642   47.50  327.50   57.37    0.00
P0000643   47.50  332.50   65.88    0.00
P0000644   47.50  337.50   63.45    0.00
P0000645   47.50  342.50   60.48    0.00
P0000646   47.50  347.50   55.04    0.00
P0000647   47.50  352.50   52.04    0.00
P0000648   47.50  357.50  100.20   50.51
P0000649   42.50    2.50  563.20  512.13
P0000650   42.50    7.50   46.68    0.00
P0000651   42.50   12.50  586.58  538.45
P0000652   42.50   17.50  119.15   75.92
P0000653   42.50   22.50  931.74  887.25
P0000654   42.50   27.50  154.71  116.60
P0000655   42.50   32.50   25.88   -0.00
P0000656   42.50   37.50   19.83   -0.00
P0000657   42.50   42.50 1369.74 1348.28
P0000658   42.50   47.50  513.41  513.76
P0000659   42.50   52.50   47.92   59.72
P0000660   42.50   57.50   74.27   97.84
P0000661   42.50   62.50  106.54  138.20
P0000662   42.50   67.50  174.35  215.21
P0000663   42.50   72.50 2103.83 2143.63
P0000664   42.50   77.50 2298.11 2338.58
P0000665   42.50   82.50 2575.91 2626.49
P0000666   42.50   87.50 1903.96 1963.69
P0000667   42.50   92.50  525.69  587.58
P0000668   42.50   97.50 1213.66 1269.38
P0000669   42.50  102.50 1340.76 1390.39
P0000670   42.50  107.50 1117.97 1156.11
P0000671   42.50  112.50 1177.95 1199.83
P0000672   42.50  117.50 1348.58 1351.62
P0000673   42.50  122.50  250.17  242.92
P0000674   42.50  127.50  757.90  735.17
P0000675   42.50  132.50  128.28  102.85
P0000676   42.50  137.50   28.39    0.00
P0000677   42.50  142.50  390.93  363.30
P0000678   42.50  147.50   11.00    0.00
P0000679   42.50  152.50   14.13    0.00
P0000680   42.50  157.50    5.78    0.00
P0000681   42.50  162.50   -2.25    0.00
P0000682   42.50  167.50   -7.17    0.00
P0000683   42.50  172.50  -10.13    0.00
P0000684   42.50  177.50   -9.81    0.00
P0000685   42.50  182.50   -9.33    0.00
P0000686   42.50  187.50   -7.39    0.00
P0000687   42.50  192.50   -6.76    0.00
P0000688   42.50  197.50   -7.99    0.00
P0000689   42.50  202.50  -10.11    0.00
P0000690   42.50  207.50  -13.84    0.00
P0000691   42.50  212.50  -19.22    0.00
P0000692   42.50  217.50  -23.72    0.00
P0000693   42.50  222.50  -28.41    0.00
P0000694   42.50  227.50  -30.29    0.00
P0000695   42.50  232.50  -28.99    0.00
P0000696   42.50  237.50 1218.15 1240.31
P0000697   42.50  242.50 1449.46 1466.19
P0000698   42.50  247.50 1643.03 1655.71
P0000699   42.50  252.50 1948.85 1961.57
P0000700   42.50  257.50 1111.58 1129.55
P0000701   42.50  262.50  430.19  455.51
P0000702   42.50  267.50  280.94  311.50
P0000703   42.50  272.50   98.46  132.68
P0000704   42.50  277.50  156.54  191.60
P0000705   42.50  282.50  304.73  338.64
P0000706   42.50  287.50  261.72  290.36
P0000707   42.50  292.50  -25.02    0.00
P0000708   42.50  297.50  -22.68    0.00
P0000709   42.50  302.50  -16.00    0.00
P0000710   42.50  307.50   -0.02    0.00
P0000711   42.50  312.50   16.82    0.00
P0000712   42.50  317.50   29.75    0.00
P0000713   42.50  322.50   44.03    0.00
P0000714   42.50  327.50   55.56    0.00
P0000715   42.50  332.50   62.64    0.00
P0000716   42.50  337.50   60.93    0.00
P0000717   42.50  342.50   56.46    0.00
P0000718   42.50  347.50   52.66    0.00
P0000719   42.50  352.50  795.15  738.72
P0000720   42.50  357.50  671.45  619.57
P0000721   37.50    2.50   45.95    0.00
P0000722   37.50    7.50   42.97    0.00
P0000723   37.50   12.50   65.16   22.16
P0000724   37.50   17.50   30.46    0.00
P0000725   37.50   22.50  526.68  495.02
P0000726   37.50   27.50  297.35  261.26
P0000727   37.50   32.50 1259.33 1223.70
P0000728   37.50   37.50 1145.57 1114.27
P0000729   37.50   42.50 1497.87 1475.35
P0000730   37.50   47.50 1813.13 1798.51
P0000731   37.50   52.50  -10.95   -0.00
P0000732   37.50   57.50 1377.32 1392.53
P0000733   37.50   62.50  235.66  267.89
P0000734   37.50   67.50  553.49  594.09
P0000735   37.50   72.50 4559.40 4588.41
P0000736   37.50   77.50 1852.29 1893.53
P0000737   37.50   82.50 1168.39 1221.77
P0000738   37.50   87.50 4571.85 4617.60
P0000739   37.50   92.50 2808.69 2864.74
P0000740   37.50   97.50 4204.11 4252.68
P0000741   37.50  102.50 2464.20 2509.86
P0000742   37.50  107.50 1561.21 1597.27
P0000743   37.50  112.50 1153.48 1171.24
P0000744   37.50  117.50   -4.74    1.09
P0000745   37.50  122.50   29.43   17.49
P0000746   37.50  127.50  313.43  288.58
P0000747   37.50  132.50   29.56    0.00
P0000748   37.50  137.50   38.16    0.92
P0000749   37.50  142.50   27.42    0.00
P0000750   37.50  147.50   20.16    0.00
P0000751   37.50  152.50    9.72    0.00
P0000752   37.50  157.50    1.14    0.00
P0000753   37.50  162.50   -4.37    0.00
P0000754   37.50  167.50   -9.48    0.00
P0000755   37.50  172.50  -12.72    0.00
P0000756   37.50  177.50  -11.00    0.00
P0000757   37.50  182.50  -12.17    0.00
P0000758   37.50  187.50  -12.29    0.00
P0000759   37.50  192.50  -12.00    0.00
P0000760   37.50  197.50  -12.85    0.00
P0000761   37.50  202.50  -15.18    0.00
P0000762   37.50  207.50  -19.03    0.00
P0000763   37.50  212.50  -23.77    0.00
P0000764   37.50  217.50  -30.28    0.00
P0000765   37.50  222.50  -35.17    0.00
P0000766   37.50  227.50  -37.81    0.00
P0000767   37.50  232.50  -38.40    0.00
P0000768   37.50  237.50   47.28   80.00
P0000769   37.50  242.50 1611.34 1636.93
P0000770   37.50  247.50 2170.29 2190.97
P0000771   37.50  252.50 2926.73 2943.63
P0000772   37.50  257.50 1175.76 1199.22
P0000773   37.50  262.50  382.18  410.88
P0000774   37.50  267.50  309.52  340.45
P0000775   37.50  272.50  103.84  134.76
P0000776   37.50  277.50  356.39  388.87
P0000777   37.50  282.50   16.85   50.84
P0000778   37.50  287.50  -41.44    0.00
P0000779   37.50  292.50  -39.75    0.00
P0000780   37.50  297.50  -31.41    0.00
P0000781   37.50  302.50  -23.27    0.00
P0000782   37.50  307.50   -9.77    0.00
P0000783   37.50  312.50    5.22    0.00
P0000784   37.50  317.50   21.88    0.00
P0000785   37.50  322.50   38.00    0.00
P0000786   37.50  327.50   51.61    0.00
P0000787   37.50  332.50   54.93    0.00
P0000788   37.50  337.50   50.71    0.00
P0000789   37.50  342.50   47.86    0.00
P0000790   37.50  347.50   47.57   -0.00
P0000791   37.50  352.50  232.43  178.43
P0000792   37.50  357.50 1052.90 1001.20
P0000793   32.50    2.50  716.52  677.12
P0000794   32.50    7.50  138.83  109.46
P0000795   32.50   12.50  140.21  106.91
P0000796   32.50   17.50   27.83    0.00
P0000797   32.50   22.50  184.19  158.60
P0000798   32.50   27.50    8.62    0.00
P0000799   32.50   32.50   16.57   -0.00
P0000800   32.50   37.50  745.68  723.95
P0000801   32.50   42.50  256.73  250.70
P0000802   32.50   47.50  499.21  505.31
P0000803   32.50   52.50 1810.54 1810.61
P0000804   32.50   57.50  869.24  879.80
P0000805   32.50   62.50  992.48 1013.00
P0000806   32.50   67.50 2136.62 2160.85
P0000807   32.50   72.50  291.14  336.25
P0000808   32.50   77.50 4728.83 4755.98
P0000809   32.50   82.50 4919.52 4948.25
P0000810   32.50   87.50 5144.87 5179.13
P0000811   32.50   92.50 5068.57 5106.35
P0000812   32.50   97.50 4836.00 4873.77
P0000813   32.50  102.50 3428.38 3460.82
P0000814   32.50  107.50 1239.61 1274.54
P0000815   32.50  112.50  120.04  141.58
P0000816   32.50  117.50   90.95   94.59
P0000817   32.50  122.50   13.74   -0.00
P0000818   32.50  127.50   27.88   -0.00
P0000819   32.50  132.50   70.75   39.30
P0000820   32.50  137.50   37.54    0.00
P0000821   32.50  142.50   20.11    0.00
P0000822   32.50  147.50   22.70    0.00
P0000823   32.50  152.50   12.42    0.00
P0000824   32.50  157.50    5.95    0.00
P0000825   32.50  162.50   -3.89    0.00
P0000826   32.50  167.50   -8.30    0.00
P0000827   32.50  172.50   -7.18    0.00
P0000828   32.50  177.50   -8.59    0.00
P0000829   32.50  182.50   -9.22    0.00
P0000830   32.50  187.50  -10.01    0.00
P0000831   32.50  192.50  -10.29    0.00
P0000832   32.50  197.50  -10.28    0.00
P0000833   32.50  202.50  -13.71    0.00
P0000834   32.50  207.50  -15.66   -0.00
P0000835   32.50  212.50  -22.07   -0.00
P0000836   32.50  217.50  -27.49   -0.00
P0000837   32.50  222.50  -32.40   -0.00
P0000838   32.50  227.50  -37.87    0.00
P0000839   32.50  232.50  -40.59    0.00
P0000840   32.50  237.50  -40.61    0.00
P0000841   32.50  242.50   26.29   61.65
P0000842   32.50  247.50  505.84  536.72
P0000843   32.50  252.50 1496.09 1519.96
P0000844   32.50  257.50  938.46  962.28
P0000845   32.50  262.50  200.99  228.79
P0000846   32.50  267.50   22.66   49.22
P0000847   32.50  272.50   49.96   78.78
P0000848   32.50  277.50   52.63   82.22
P0000849   32.50  282.50  -39.17   -0.00
P0000850   32.50  287.50  -50.23    0.00
P0000851   32.50  292.50  -44.79    0.00
P0000852   32.50  297.50  -36.75    0.00
P0000853   32.50  302.50  -31.91    0.00
P0000854   32.50  307.50  -20.24    0.00
P0000855   32.50  312.50   -3.06    0.00
P0000856   32.50  317.50   15.42    0.00
P0000857   32.50  322.50   30.22    0.00
P0000858   32.50  327.50   36.87   -0.00
P0000859   32.50  332.50   38.03   -0.00
P0000860   32.50  337.50   35.15   -0.00
P0000861   32.50  342.50   45.33    1.08
P0000862   32.50  347.50   43.09   -0.00
P0000863   32.50  352.50  506.61  456.92
P0000864   32.50  357.50 1300.15 1250.13
P0000865   27.50    2.50  455.42  428.49
P0000866   27.50    7.50  500.15  470.83
P0000867   27.50   12.50  554.74  525.88
P0000868   27.50   17.50  596.83  566.58
P0000869   27.50   22.50  169.75  147.94
P0000870   27.50   27.50  230.18  215.02
P0000871   27.50   32.50  604.32  590.00
P0000872   27.50   37.50 1066.11 1050.55
P0000873   27.50   42.50  728.96  723.62
P0000874   27.50   47.50  222.69  234.97
P0000875   27.50   52.50  402.64  426.31
P0000876   27.50   57.50  630.61  650.11
P0000877   27.50   62.50 1064.07 1091.03
P0000878   27.50   67.50  322.61  363.52
P0000879   27.50   72.50  196.21  241.94
P0000880   27.50   77.50  148.52  202.66
P0000881   27.50   82.50  275.73  334.57
P0000882   27.50   87.50 3513.80 3551.13
P0000883   27.50   92.50 2553.53 2590.56
P0000884   27.50   97.50 1853.06 1895.01
P0000885   27.50  102.50 2376.91 2410.64
P0000886   27.50  107.50  904.72  933.58
P0000887   27.50  112.50  192.72  209.45
P0000888   27.50  117.50  538.35  536.20
P0000889   27.50  122.50   18.86   -0.00
P0000890   27.50  127.50   31.62   -0.00
P0000891   27.50  132.50   34.11   -0.00
P0000892   27.50  137.50   40.96   -0.00
P0000893   27.50  142.50   39.68   -0.00
P0000894   27.50  147.50   30.04   -0.00
P0000895   27.50  152.50   19.29   -0.00
P0000896   27.50  157.50    9.86   -0.00
P0000897   27.50  162.50    3.17   -0.00
P0000898   27.50  167.50   -2.61   -0.00
P0000899   27.50  172.50   -6.09   -0.00
P0000900   27.50  177.50   -4.14   -0.00
P0000901   27.50  182.50   -1.42   -0.00
P0000902   27.50  187.50   -1.84   -0.00
P0000903   27.50  192.50    1.76   -0.00
P0000904   27.50  197.50   -0.37   -0.00
P0000905   27.50  202.50   -5.18   -0.00
P0000906   27.50  207.50  -10.30   -0.00
P0000907   27.50  212.50  -15.36   -0.00
P0000908   27.50  217.50  -22.04   -0.00
P0000909   27.50  222.50  -29.54   -0.00
P0000910   27.50  227.50  -36.48   -0.00
P0000911   27.50  232.50  -42.79   -0.00
P0000912   27.50  237.50  -44.80   -0.00
P0000913   27.50  242.50  -42.66    0.00
P0000914   27.50  247.50  127.19  162.63
P0000915   27.50  252.50 2155.76 2180.01
P0000916   27.50  257.50 1400.47 1420.78
P0000917   27.50  262.50  -18.21    8.41
P0000918   27.50  267.50  -26.59   -0.00
P0000919   27.50  272.50  -28.36   -0.00
P0000920   27.50  277.50  -12.61   13.44
P0000921   27.50  282.50  -36.22   -0.00
P0000922   27.50  287.50  -48.62   -0.00
P0000923   27.50  292.50  -48.91   -0.00
P0000924   27.50  297.50  -47.29   -0.00
P0000925   27.50  302.50  -41.83   -0.00
P0000926   27.50  307.50  -29.52   -0.00
P0000927   27.50  312.50  -11.95   -0.00
P0000928   27.50  317.50    4.52   -0.00
P0000929   27.50  322.50   13.61   -0.00
P0000930   27.50  327.50   21.78   -0.00
P0000931   27.50  332.50   26.41   -0.00
P0000932   27.50  337.50   28.02   -0.00
P0000933   27.50  342.50   38.59   -0.00
P0000934   27.50  347.50  143.88  104.05
P0000935   27.50  352.50  523.70  486.09
P0000936   27.50  357.50  398.39  365.54
P0000937   22.50    2.50  478.50  445.67
P0000938   22.50    7.50 1075.90 1043.35
P0000939   22.50   12.50  911.19  885.33
P0000940   22.50   17.50  687.75  659.77
P0000941   22.50   22.50  510.83  495.56
P0000942   22.50   27.50  453.99  439.95
P0000943   22.50   32.50  332.43  322.38
P0000944   22.50   37.50    6.47    0.00
P0000945   22.50   42.50  906.64  902.98
P0000946   22.50   47.50  433.99  450.77
P0000947   22.50   52.50   49.24   82.37
P0000948   22.50   57.50  563.38  593.15
P0000949   22.50   62.50  -43.70    0.00
P0000950   22.50   67.50  -50.06    0.00
P0000951   22.50   72.50  -20.54   35.57
P0000952   22.50   77.50  376.95  435.19
P0000953   22.50   82.50  389.34  449.47
P0000954   22.50   87.50  -32.29   24.73
P0000955   22.50   92.50  551.24  603.18
P0000956   22.50   97.50 1014.10 1056.91
P0000957   22.50  102.50 1207.34 1240.53
P0000958   22.50  107.50  183.76  209.04
P0000959   22.50  112.50  159.33  167.74
P0000960   22.50  117.50   11.50   -0.00
P0000961   22.50  122.50   21.00   -0.00
P0000962   22.50  127.50   32.14   -0.00
P0000963   22.50  132.50   37.91   -0.00
P0000964   22.50  137.50   44.27   -0.00
P0000965   22.50  142.50   45.92   -0.00
P0000966   22.50  147.50   35.53   -0.00
P0000967   22.50  152.50   30.84   -0.00
P0000968   22.50  157.50   20.60   -0.00
P0000969   22.50  162.50   12.84   -0.00
P0000970   22.50  167.50    5.99   -0.00
P0000971   22.50  172.50    2.38   -0.00
P0000972   22.50  177.50    1.34   -0.00
P0000973   22.50  182.50    1.04   -0.00
P0000974   22.50  187.50    5.64   -0.00
P0000975   22.50  192.50    8.18   -0.00
P0000976   22.50  197.50    9.89   -0.00
P0000977   22.50  202.50    4.02   -0.00
P0000978   22.50  207.50   -3.80   -0.00
P0000979   22.50  212.50  -12.09   -0.00
P0000980   22.50  217.50  -19.90   -0.00
P0000981   22.50  222.50  -27.61   -0.00
P0000982   22.50  227.50  -35.34   -0.00
P0000983   22.50  232.50  -42.21   -0.00
P0000984   22.50  237.50  -46.57   -0.00
P0000985   22.50  242.50  -45.48   -0.00
P0000986   22.50  247.50  -38.71   -0.00
P0000987   22.50  252.50  -29.32   -0.00
P0000988   22.50  257.50 2173.13 2187.38
P0000989   22.50  262.50  -15.08    3.32
P0000990   22.50  267.50  -23.81   -0.00
P0000991   22.50  272.50  -15.49   -0.00
P0000992   22.50  277.50   -0.25   19.27
P0000993   22.50  282.50  -25.55   -0.00
P0000994   22.50  287.50  -43.61   -0.00
P0000995   22.50  292.50  -50.80   -0.00
P0000996   22.50  297.50  -51.43   -0.00
P0000997   22.50  302.50  -45.95   -0.00
P0000998   22.50  307.50  -35.60   -0.00
P0000999   22.50  312.50  -20.70   -0.00
P0001000   22.50  317.50   -8.71   -0.00
P0001001   22.50  322.50    0.50   -0.00
P0001002   22.50  327.50   13.00   -0.00
P0001003   22.50  332.50   18.37   -0.00
P0001004   22.50  337.50   24.23   -0.00
P0001005   22.50  342.50   31.09   -0.01
P0001006   22.50  347.50  336.27  297.90
P0001007   22.50  352.50  403.85  373.24
P0001008   22.50  357.50  286.70  260.01
P0001009   17.50    2.50  453.12  427.00
P0001010   17.50    7.50  584.71  561.27
P0001011   17.50   12.50  471.96  451.07
P0001012   17.50   17.50  272.31  258.52
P0001013   17.50   22.50  850.60  838.25
P0001014   17.50   27.50  513.24  503.10
P0001015   17.50   32.50  423.52  418.14
P0001016   17.50   37.50  782.32  780.54
P0001017   17.50   42.50  951.03  952.73
P0001018   17.50   47.50  638.65  657.25
P0001019   17.50   52.50  560.80  589.32
P0001020   17.50   57.50  -38.46    0.00
P0001021   17.50   62.50  -53.64    0.00
P0001022   17.50   67.50  -66.91   -0.00
P0001023   17.50   72.50  -70.67    3.18
P0001024   17.50   77.50  448.83  524.80
P0001025   17.50   82.50  166.07  238.78
P0001026   17.50   87.50  -70.29   -0.00
P0001027   17.50   92.50  -58.76    0.00
P0001028   17.50   97.50  324.03  366.33
P0001029   17.50  102.50  163.38  194.34
P0001030   17.50  107.50  -16.41    0.12
P0001031   17.50  112.50    0.85   -0.00
P0001032   17.50  117.50   21.80   -0.00
P0001033   17.50  122.50  126.00   90.30
P0001034   17.50  127.50   41.88   -0.00
P0001035   17.50  132.50   43.67   -0.00
P0001036   17.50  137.50   48.85   -0.00
P0001037   17.50  142.50   51.56   -0.00
P0001038   17.50  147.50   34.84   -0.00
P0001039   17.50  152.50   38.31   -0.00
P0001040   17.50  157.50   28.55   -0.00
P0001041   17.50  162.50   22.54   -0.00
P0001042   17.50  167.50   17.47   -0.00
P0001043   17.50  172.50   11.79   -0.00
P0001044   17.50  177.50    8.24   -0.00
P0001045   17.50  182.50    6.84   -0.00
P0001046   17.50  187.50    9.16   -0.00
P0001047   17.50  192.50    9.83   -0.00
P0001048   17.50  197.50    7.37   -0.00
P0001049   17.50  202.50    6.24   -0.00
P0001050   17.50  207.50   -1.82   -0.00
P0001051   17.50  212.50   -8.27   -0.00
P0001052   17.50  217.50  -16.47   -0.00
P0001053   17.50  222.50  -24.57   -0.00
P0001054   17.50  227.50  -33.86   -0.00
P0001055   17.50  232.50  -40.85   -0.00
P0001056   17.50  237.50  -45.38   -0.00
P0001057   17.50  242.50  -44.42   -0.00
P0001058   17.50  247.50  -37.33   -0.00
P0001059   17.50  252.50  -28.04   -0.00
P0001060   17.50  257.50    7.31   24.42
P0001061   17.50  262.50 1964.83 1968.22
P0001062   17.50  267.50  334.73  342.37
P0001063   17.50  272.50   -7.89   -0.00
P0001064   17.50  277.50   -9.16   -0.00
P0001065   17.50  282.50  -13.50    1.70
P0001066   17.50  287.50  -28.48   -0.00
P0001067   17.50  292.50  -39.06    5.11
P0001068   17.50  297.50  -44.31   -0.00
P0001069   17.50  302.50  -47.87   -0.00
P0001070   17.50  307.50  -40.09   -0.00
P0001071   17.50  312.50  -28.23   -0.00
P0001072   17.50  317.50  -18.54   -0.00
P0001073   17.50  322.50   -7.55   -0.00
P0001074   17.50  327.50    7.75   -0.00
P0001075   17.50  332.50   18.71   -0.00
P0001076   17.50  337.50   26.46   -0.00
P0001077   17.50  342.50   28.48   -0.00
P0001078   17.50  347.50  219.72  189.50
P0001079   17.50  352.50  332.18  304.11
P0001080   17.50  357.50  342.18  313.52
P0001081   12.50    2.50  257.52  234.45
P0001082   12.50    7.50  575.81  554.48
P0001083   12.50   12.50  324.06  307.04
P0001084   12.50   17.50  356.56  346.16
P0001085   12.50   22.50  876.47  869.78
P0001086   12.50   27.50  669.88  668.11
P0001087   12.50   32.50  440.49  442.54
P0001088   12.50   37.50 2199.83 2201.60
P0001089   12.50   42.50  382.22  392.01
P0001090   12.50   47.50  -20.62   -0.00
P0001091   12.50   52.50  -33.41   -0.00
P0001092   12.50   57.50  -46.29    0.00
P0001093   12.50   62.50  -63.40    0.00
P0001094   12.50   67.50  -79.03   -0.00
P0001095   12.50   72.50  -88.94   -0.00
P0001096   12.50   77.50  620.90  708.39
P0001097   12.50   82.50  -91.37   -0.00
P0001098   12.50   87.50  -75.37   -0.00
P0001099   12.50   92.50  -57.33    3.96
P0001100   12.50   97.50  -38.13    0.00
P0001101   12.50  102.50  186.39  208.82
P0001102   12.50  107.50  504.87  507.90
P0001103   12.50  112.50   14.49   -0.00
P0001104   12.50  117.50   35.83   -0.00
P0001105   12.50  122.50   61.93    9.40
P0001106   12.50  127.50   53.13   -0.00
P0001107   12.50  132.50   53.19   -0.00
P0001108   12.50  137.50   55.81   -0.00
P0001109   12.50  142.50   51.31   -0.00
P0001110   12.50  147.50   45.12   -0.00
P0001111   12.50  152.50   40.77   -0.00
P0001112   12.50  157.50   34.26   -0.00
P0001113   12.50  162.50   29.19   -0.00
P0001114   12.50  167.50   23.32   -0.00
P0001115   12.50  172.50   18.03   -0.00
P0001116   12.50  177.50   13.58   -0.00
P0001117   12.50  182.50   11.52   -0.00
P0001118   12.50  187.50   10.89   -0.00
P0001119   12.50  192.50   12.33   -0.00
P0001120   12.50  197.50    9.95   -0.00
P0001121   12.50  202.50    5.48   -0.00
P0001122   12.50  207.50    0.53   -0.00
P0001123   12.50  212.50   -3.80   -0.00
P0001124   12.50  217.50   -9.57   -0.00
P0001125   12.50  222.50  -18.30   -0.00
P0001126   12.50  227.50  -27.97   -0.00
P0001127   12.50  232.50  -36.33   -0.00
P0001128   12.50  237.50  -41.67   -0.00
P0001129   12.50  242.50  -41.62   -0.00
P0001130   12.50  247.50  -35.34   -0.00
P0001131   12.50  252.50  -25.65   -0.00
P0001132   12.50  257.50  -14.39    0.00
P0001133   12.50  262.50   -7.08    0.00
P0001134   12.50  267.50   -2.78    0.00
P0001135   12.50  272.50   45.97   44.90
P0001136   12.50  277.50    4.18   -0.00
P0001137   12.50  282.50   -5.86   -0.00
P0001138   12.50  287.50  -15.54    5.21
P0001139   12.50  292.50  -33.20    0.00
P0001140   12.50  297.50  -38.53   -0.00
P0001141   12.50  302.50  -46.30   -0.00
P0001142   12.50  307.50  -43.67   -0.00
P0001143   12.50  312.50  -35.43   -0.00
P0001144   12.50  317.50  -22.40   -0.00
P0001145   12.50  322.50  -13.25   -0.00
P0001146   12.50  327.50   -1.87   -0.00
P0001147   12.50  332.50   10.07   -0.00
P0001148   12.50  337.50   17.08   -0.00
P0001149   12.50  342.50   25.63   -0.00
P0001150   12.50  347.50  288.79  257.02
P0001151   12.50  352.50  425.63  395.23
P0001152   12.50  357.50  331.68  304.74
P0001153    7.50    2.50  165.19  139.04
P0001154    7.50    7.50  230.37  207.44
P0001155    7.50   12.50  977.33  959.21
P0001156    7.50   17.50  454.53  449.46
P0001157    7.50   22.50  748.35  751.24
P0001158    7.50   27.50  489.30  496.37
P0001159    7.50   32.50  361.33  372.43
P0001160    7.50   37.50 1855.92 1865.08
P0001161    7.50   42.50  818.91  840.15
P0001162    7.50   47.50  486.94  518.36
P0001163    7.50   52.50  -52.34    0.00
P0001164    7.50   57.50  -53.56   -0.00
P0001165    7.50   62.50  -67.85   -0.00
P0001166    7.50   67.50  -86.05   -0.00
P0001167    7.50   72.50  -96.18   -0.00
P0001168    7.50   77.50  -99.57   -0.00
P0001169    7.50   82.50  -94.84   -0.00
P0001170    7.50   87.50  -75.57   -0.00
P0001171    7.50   92.50  -58.25   -0.00
P0001172    7.50   97.50  -28.31   -0.00
P0001173    7.50  102.50  -10.90   -0.00
P0001174    7.50  107.50    7.86   -0.00
P0001175    7.50  112.50   28.13   -0.00
P0001176    7.50  117.50   50.46    1.04
P0001177    7.50  122.50  161.24   95.89
P0001178    7.50  127.50   57.90   -0.00
P0001179    7.50  132.50   65.50    0.00
P0001180    7.50  137.50   62.76   -0.00
P0001181    7.50  142.50   62.45   -0.00
P0001182    7.50  147.50   59.18   -0.00
P0001183    7.50  152.50   52.57   -0.00
P0001184    7.50  157.50   45.72   -0.00
P0001185    7.50  162.50   35.52   -0.00
P0001186    7.50  167.50   28.34   -0.00
P0001187    7.50  172.50   24.07   -0.00
P0001188    7.50  177.50   17.81   -0.00
P0001189    7.50  182.50   14.63   -0.00
P0001190    7.50  187.50   11.21   -0.00
P0001191    7.50  192.50   13.15   -0.00
P0001192    7.50  197.50   14.70   -0.00
P0001193    7.50  202.50   12.93   -0.00
P0001194    7.50  207.50    8.10   -0.00
P0001195    7.50  212.50    2.83   -0.00
P0001196    7.50  217.50   -3.96   -0.00
P0001197    7.50  222.50  -12.28   -0.00
P0001198    7.50  227.50  -20.97   -0.00
P0001199    7.50  232.50  -27.71   -0.00
P0001200    7.50  237.50  -32.91    0.00
P0001201    7.50  242.50  -33.94    0.00
P0001202    7.50  247.50  -30.61    0.00
P0001203    7.50  252.50  -23.51   -0.00
P0001204    7.50  257.50  -15.03   -0.00
P0001205    7.50  262.50   -7.98   -0.00
P0001206    7.50  267.50   -1.96   -0.00
P0001207    7.50  272.50    4.80   -0.00
P0001208    7.50  277.50   12.73   -0.00
P0001209    7.50  282.50  226.67  211.92
P0001210    7.50  287.50 1522.02 1517.13
P0001211    7.50  292.50   64.53   75.31
P0001212    7.50  297.50  328.04  351.88
P0001213    7.50  302.50  -31.71    0.00
P0001214    7.50  307.50  -38.54   -0.00
P0001215    7.50  312.50  -37.96   -0.00
P0001216    7.50  317.50  -25.72   -0.00
P0001217    7.50  322.50  -10.51   -0.00
P0001218    7.50  327.50    0.90   -0.00
P0001219    7.50  332.50    9.16   -0.00
P0001220    7.50  337.50   16.63   -0.00
P0001221    7.50  342.50   20.80   -0.00
P0001222    7.50  347.50   64.71   33.91
P0001223    7.50  352.50  424.70  392.57
P0001224    7.50  357.50  301.83  273.70
P0001225    2.50    2.50   16.28   -0.00
P0001226    2.50    7.50   16.30   -0.00
P0001227    2.50   12.50  643.58  633.91
P0001228    2.50   17.50  421.21  423.98
P0001229    2.50   22.50  417.69  432.12
P0001230    2.50   27.50  728.60  740.32
P0001231    2.50   32.50 1071.75 1085.21
P0001232    2.50   37.50  660.54  678.26
P0001233    2.50   42.50  184.59  213.86
P0001234    2.50   47.50  -45.21   -0.00
P0001235    2.50   52.50  -51.06   -0.00
P0001236    2.50   57.50  -57.29   -0.00
P0001237    2.50   62.50  -68.96   -0.00
P0001238    2.50   67.50  -83.33   -0.00
P0001239    2.50   72.50  -96.22   -0.00
P0001240    2.50   77.50 -103.24   -0.00
P0001241    2.50   82.50  -99.85   -0.00
P0001242    2.50   87.50  -76.41   -0.00
P0001243    2.50   92.50  -49.13   -0.00
P0001244    2.50   97.50   63.43   86.88
P0001245    2.50  102.50  116.12  114.47
P0001246    2.50  107.50   21.02   -0.00
P0001247    2.50  112.50  315.40  276.48
P0001248    2.50  117.50  154.25   97.14
P0001249    2.50  122.50   62.09   -0.00
P0001250    2.50  127.50   62.31    1.30
P0001251    2.50  132.50   74.61    0.00
P0001252    2.50  137.50   70.18    0.00
P0001253    2.50  142.50   68.53    0.00
P0001254    2.50  147.50   64.51   -0.00
P0001255    2.50  152.50   55.67   -0.00
P0001256    2.50  157.50   52.81   -0.00
P0001257    2.50  162.50   43.08   -0.00
P0001258    2.50  167.50   34.39   -0.00
P0001259    2.50  172.50   27.94   -0.00
P0001260    2.50  177.50   21.24   -0.00
P0001261    2.50  182.50   18.42   -0.00
